"SEX,discrete(2)","EDUCATION,discrete(7)","MARRIAGE,discrete(4)","AGE,continuous","PAY_0,discrete(11)","PAY_2,discrete(11)","PAY_3,discrete(11)","PAY_4,discrete(11)","PAY_5,discrete(11)","PAY_6,discrete(11)","BILL_AMT1,continuous","BILL_AMT2,continuous","PAY_AMT1,continuous","PAY_AMT2,continuous","PAY_AMT4,continuous","Default,class(0,1)"
2.0,3.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,223185.0,128504.0,3000.0,3000.0,3000.0,0.0
2.0,1.0,1.0,35.0,3.0,0.0,0.0,0.0,1.0,1.0,165580.0,69777.0,0.0,0.0,1240.0,0.0
2.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,168866.0,69663.0,0.0,20596.0,0.0,0.0
2.0,2.0,1.0,41.0,2.0,2.0,2.0,2.0,2.0,2.0,270478.0,173697.0,4714.0,4553.0,3000.0,0.0
2.0,2.0,1.0,49.0,0.0,1.0,4.0,1.0,1.0,1.0,165580.0,72130.0,2421.0,0.0,0.0,0.0
2.0,3.0,1.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,246664.0,152615.0,3100.0,3026.0,3000.0,0.0
2.0,2.0,1.0,45.0,3.0,1.0,1.0,1.0,0.0,0.0,165580.0,71153.0,1376.0,3723.0,0.0,1.0
2.0,3.0,1.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,166580.0,69777.0,0.0,978.0,1101.0,0.0
2.0,4.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,170102.0,71645.0,1868.0,7208.0,2498.0,0.0
2.0,6.0,2.0,47.0,2.0,2.0,2.0,2.0,2.0,2.0,333495.0,233056.0,6028.0,7758.0,4570.0,1.0
2.0,2.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,183211.0,82961.0,13184.0,1700.0,8455.0,0.0
2.0,2.0,1.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,167872.0,76553.0,6776.0,2811.0,11351.0,0.0
2.0,2.0,2.0,38.0,1.0,2.0,1.0,1.0,1.0,0.0,166077.0,70946.0,1001.0,220.0,0.0,0.0
2.0,2.0,2.0,42.0,3.0,0.0,0.0,1.0,1.0,1.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,43.0,1.0,1.0,1.0,0.0,1.0,1.0,166264.0,71503.0,1742.0,0.0,5055.0,0.0
2.0,1.0,1.0,38.0,4.0,2.0,2.0,2.0,2.0,2.0,190660.0,96237.0,1800.0,2000.0,1300.0,0.0
2.0,2.0,1.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,366507.0,270389.0,17843.0,8315.0,3000.0,0.0
2.0,2.0,1.0,45.0,2.0,2.0,2.0,2.0,2.0,2.0,279452.0,188058.0,6302.0,5300.0,2500.0,0.0
2.0,2.0,1.0,46.0,2.0,2.0,2.0,2.0,2.0,2.0,231486.0,137048.0,3500.0,2000.0,1500.0,0.0
2.0,3.0,1.0,30.0,4.0,4.0,4.0,4.0,4.0,4.0,305907.0,212914.0,6600.0,6000.0,6000.0,0.0
2.0,2.0,1.0,32.0,2.0,2.0,2.0,0.0,0.0,0.0,186854.0,92481.0,11540.0,0.0,0.0,0.0
2.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,178957.0,82553.0,12840.0,8403.0,13778.0,0.0
2.0,3.0,1.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,166058.0,70255.0,478.0,2272.0,420.0,0.0
2.0,1.0,2.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,230440.0,134310.0,2200.0,3000.0,500.0,0.0
2.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,166965.0,74620.0,4843.0,2942.0,1708.0,0.0
2.0,2.0,1.0,39.0,2.0,2.0,2.0,2.0,2.0,2.0,188450.0,90430.0,2000.0,1685.0,608.0,0.0
2.0,2.0,2.0,34.0,1.0,1.0,1.0,1.0,1.0,2.0,165729.0,70877.0,1100.0,240.0,4026.0,0.0
2.0,1.0,2.0,36.0,4.0,2.0,2.0,4.0,2.0,2.0,178219.0,83196.0,1300.0,5000.0,2000.0,1.0
2.0,3.0,2.0,49.0,3.0,1.0,1.0,1.0,1.0,1.0,165580.0,70654.0,877.0,33508.0,8967.0,0.0
2.0,2.0,1.0,43.0,6.0,6.0,5.0,4.0,4.0,4.0,194027.0,97498.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,294434.0,181673.0,4000.0,6097.0,3007.0,0.0
2.0,1.0,1.0,36.0,2.0,2.0,2.0,4.0,4.0,4.0,169953.0,75205.0,1131.0,4457.0,500.0,0.0
2.0,3.0,1.0,41.0,2.0,2.0,2.0,2.0,2.0,2.0,252820.0,158296.0,10000.0,3519.0,2679.0,0.0
2.0,2.0,2.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,249878.0,155156.0,3379.0,3469.0,3355.0,0.0
2.0,1.0,2.0,34.0,4.0,4.0,4.0,4.0,4.0,4.0,481492.0,391976.0,13000.0,16001.0,13000.0,0.0
2.0,2.0,1.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,194907.0,100313.0,2000.0,2000.0,2000.0,0.0
2.0,1.0,1.0,37.0,4.0,1.0,1.0,1.0,1.0,2.0,165906.0,70103.0,326.0,326.0,1011.0,1.0
2.0,2.0,1.0,42.0,3.0,5.0,4.0,2.0,2.0,2.0,186581.0,90149.0,0.0,0.0,390.0,0.0
2.0,3.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,166896.0,72810.0,3061.0,2181.0,5002.0,0.0
2.0,5.0,1.0,41.0,3.0,0.0,1.0,1.0,0.0,1.0,165580.0,69777.0,0.0,650.0,0.0,0.0
2.0,3.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,175730.0,75646.0,5869.0,5750.0,21780.0,0.0
2.0,1.0,1.0,38.0,3.0,1.0,1.0,1.0,0.0,0.0,166408.0,71310.0,1547.0,7247.0,4713.0,0.0
2.0,1.0,1.0,43.0,1.0,1.0,1.0,1.0,1.0,0.0,165970.0,70167.0,390.0,0.0,0.0,1.0
2.0,2.0,1.0,38.0,2.0,2.0,2.0,2.0,2.0,2.0,190764.0,96038.0,1800.0,1800.0,1200.0,0.0
2.0,2.0,2.0,47.0,2.0,2.0,2.0,2.0,2.0,2.0,391122.0,282735.0,7055.0,5536.0,1794.0,0.0
2.0,3.0,1.0,45.0,2.0,2.0,2.0,2.0,2.0,2.0,180740.0,84290.0,1500.0,3000.0,1000.0,0.0
2.0,3.0,1.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,213149.0,118545.0,1986.0,1452.0,300.0,0.0
2.0,1.0,2.0,34.0,1.0,2.0,2.0,2.0,2.0,2.0,172829.0,73867.0,1070.0,35755.0,0.0,0.0
2.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,168117.0,72364.0,2606.0,3749.0,2025.0,0.0
2.0,2.0,1.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,168657.0,71428.0,1661.0,1060.0,2700.0,1.0
2.0,2.0,1.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,220664.0,119135.0,2500.0,43075.0,2750.0,0.0
2.0,3.0,1.0,37.0,3.0,0.0,0.0,0.0,0.0,1.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,252843.0,90570.0,20803.0,34682.0,74481.0,0.0
2.0,2.0,1.0,38.0,2.0,2.0,2.0,2.0,2.0,2.0,246040.0,149466.0,3527.0,3030.0,2513.0,0.0
2.0,2.0,1.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,537768.0,452829.0,20000.0,3703.0,10000.0,0.0
2.0,3.0,1.0,42.0,2.0,2.0,2.0,2.0,2.0,2.0,240692.0,94307.0,1371.0,1210.0,30000.0,1.0
2.0,2.0,1.0,47.0,4.0,4.0,4.0,4.0,2.0,2.0,192362.0,98881.0,3400.0,2000.0,1500.0,1.0
2.0,2.0,1.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,165896.0,70093.0,316.0,316.0,396.0,0.0
2.0,2.0,2.0,35.0,1.0,1.0,1.0,1.0,2.0,2.0,166882.0,73348.0,3571.0,311.0,5000.0,0.0
2.0,1.0,2.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,282441.0,167346.0,3424.0,3317.0,2937.0,0.0
2.0,2.0,2.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,188916.0,94419.0,1700.0,1440.0,1048.0,0.0
2.0,2.0,1.0,34.0,1.0,2.0,2.0,1.0,1.0,0.0,170454.0,79338.0,5000.0,1166.0,0.0,0.0
2.0,3.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,170015.0,70576.0,805.0,1071.0,3195.0,0.0
2.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,198020.0,83224.0,13447.0,17914.0,4694.0,0.0
2.0,2.0,1.0,39.0,1.0,4.0,1.0,1.0,1.0,1.0,223706.0,80223.0,31.0,5316.0,18769.0,0.0
2.0,1.0,2.0,44.0,4.0,5.0,4.0,4.0,4.0,4.0,474830.0,384384.0,12000.0,14000.0,13000.0,1.0
2.0,3.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,169053.0,73106.0,3329.0,2939.0,3991.0,0.0
2.0,3.0,1.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,166788.0,74188.0,4411.0,3957.0,3943.0,0.0
2.0,3.0,2.0,48.0,2.0,2.0,2.0,2.0,2.0,2.0,340675.0,245299.0,10011.0,6200.0,10000.0,0.0
2.0,3.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,171244.0,82558.0,12871.0,7169.0,2436.0,0.0
2.0,3.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,29.0,1.0,1.0,1.0,1.0,1.0,0.0,175442.0,72673.0,2903.0,2458.0,0.0,0.0
2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,73236.0,3459.0,0.0,200.0,0.0
2.0,1.0,1.0,33.0,3.0,1.0,4.0,2.0,2.0,1.0,166201.0,81145.0,11420.0,0.0,0.0,0.0
2.0,3.0,1.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,301882.0,196955.0,6000.0,5000.0,2000.0,0.0
2.0,3.0,1.0,43.0,2.0,2.0,2.0,2.0,2.0,2.0,408106.0,298635.0,8100.0,8100.0,5900.0,1.0
2.0,3.0,1.0,39.0,1.0,1.0,2.0,1.0,1.0,1.0,165960.0,71134.0,1357.0,1000.0,380.0,0.0
2.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,166130.0,70327.0,550.0,550.0,550.0,0.0
2.0,2.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,240080.0,134392.0,3508.0,10027.0,5013.0,0.0
2.0,2.0,2.0,39.0,1.0,1.0,0.0,0.0,0.0,1.0,166597.0,69777.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,630.0,0.0
2.0,3.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,1.0,206704.0,108411.0,1750.0,3016.0,0.0,0.0
2.0,1.0,1.0,31.0,1.0,1.0,2.0,1.0,1.0,1.0,171613.0,89699.0,19922.0,21000.0,22579.0,0.0
2.0,2.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,303943.0,208756.0,6000.0,2000.0,1300.0,0.0
2.0,1.0,1.0,32.0,2.0,2.0,1.0,1.0,1.0,1.0,170665.0,73660.0,3282.0,6000.0,1530.0,0.0
2.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,165751.0,70835.0,1058.0,3494.0,2131.0,0.0
2.0,1.0,2.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,169599.0,71327.0,1550.0,4278.0,3456.0,0.0
2.0,1.0,1.0,42.0,2.0,2.0,2.0,2.0,2.0,1.0,175940.0,77227.0,2474.0,1751.0,0.0,0.0
2.0,3.0,1.0,44.0,3.0,1.0,4.0,4.0,1.0,1.0,165579.0,70284.0,508.0,0.0,5330.0,0.0
2.0,2.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,169479.0,76348.0,7148.0,8063.0,6487.0,0.0
2.0,2.0,1.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,167659.0,76741.0,6964.0,1013.0,2932.0,0.0
2.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,170514.0,71052.0,1275.0,1572.0,970.0,0.0
2.0,2.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,216243.0,120624.0,1788.0,2182.0,1715.0,0.0
2.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,172941.0,78447.0,8692.0,7010.0,7871.0,0.0
2.0,2.0,1.0,30.0,1.0,4.0,1.0,1.0,1.0,1.0,166437.0,70807.0,725.0,380.0,705.0,0.0
2.0,1.0,2.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,167776.0,71411.0,1640.0,1586.0,480.0,1.0
2.0,2.0,2.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,167239.0,69777.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,33.0,4.0,4.0,4.0,4.0,4.0,4.0,206249.0,112879.0,3424.0,2200.0,0.0,1.0
2.0,2.0,2.0,34.0,2.0,2.0,2.0,2.0,1.0,1.0,182042.0,82704.0,1310.0,3011.0,2338.0,0.0
2.0,3.0,1.0,38.0,4.0,4.0,4.0,2.0,2.0,4.0,285295.0,192060.0,6000.0,0.0,21500.0,0.0
2.0,1.0,2.0,32.0,2.0,2.0,2.0,2.0,4.0,2.0,197631.0,109638.0,10000.0,5000.0,0.0,0.0
2.0,2.0,1.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,1.0
2.0,1.0,2.0,32.0,2.0,2.0,2.0,2.0,1.0,2.0,357740.0,266981.0,20104.0,4816.0,15863.0,0.0
2.0,1.0,1.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,419799.0,322761.0,9500.0,9780.0,7500.0,0.0
2.0,2.0,1.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,301844.0,208771.0,5000.0,6000.0,6000.0,0.0
2.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,169546.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,452175.0,362590.0,11000.0,14846.0,100000.0,0.0
2.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0,2.0,165996.0,70193.0,416.0,416.0,37911.0,0.0
2.0,1.0,2.0,46.0,3.0,4.0,4.0,4.0,2.0,2.0,179811.0,84670.0,1200.0,1800.0,600.0,1.0
2.0,2.0,1.0,41.0,2.0,2.0,2.0,2.0,2.0,2.0,441536.0,346970.0,15000.0,13000.0,10000.0,0.0
2.0,3.0,1.0,47.0,2.0,2.0,2.0,4.0,2.0,2.0,335422.0,228246.0,7000.0,14000.0,4000.0,0.0
2.0,2.0,2.0,34.0,1.0,1.0,1.0,2.0,2.0,1.0,168310.0,73703.0,5606.0,17501.0,1030.0,0.0
2.0,2.0,2.0,31.0,2.0,2.0,2.0,2.0,4.0,4.0,339208.0,247333.0,8000.0,7000.0,0.0,0.0
2.0,2.0,2.0,34.0,2.0,2.0,2.0,1.0,1.0,1.0,173017.0,78683.0,4000.0,1000.0,0.0,0.0
2.0,1.0,1.0,37.0,3.0,0.0,1.0,1.0,0.0,0.0,165522.0,69719.0,0.0,2844.0,116.0,0.0
2.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,165562.0,73696.0,3937.0,6164.0,7761.0,0.0
2.0,3.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,169615.0,69777.0,0.0,0.0,379.0,0.0
2.0,2.0,1.0,36.0,1.0,1.0,1.0,1.0,2.0,1.0,165745.0,70118.0,341.0,165.0,0.0,1.0
2.0,1.0,2.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,169434.0,69919.0,142.0,0.0,0.0,0.0
2.0,3.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,1.0
2.0,3.0,1.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,322829.0,217900.0,6000.0,6048.0,5000.0,1.0
2.0,2.0,1.0,30.0,2.0,2.0,2.0,2.0,2.0,1.0,550426.0,429703.0,13291.0,15287.0,4334.0,0.0
2.0,3.0,1.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,302219.0,208000.0,7200.0,7405.0,4606.0,0.0
2.0,1.0,1.0,41.0,1.0,1.0,1.0,1.0,1.0,0.0,231712.0,76694.0,6983.0,3331.0,0.0,0.0
2.0,3.0,2.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,168382.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,379702.0,287627.0,19000.0,10000.0,10000.0,0.0
2.0,3.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,71052.0,1275.0,0.0,1300.0,0.0
2.0,2.0,1.0,45.0,1.0,1.0,1.0,1.0,1.0,2.0,177627.0,86868.0,17094.0,8786.0,14893.0,0.0
2.0,5.0,2.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,198858.0,103471.0,1600.0,1700.0,2000.0,0.0
2.0,2.0,1.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,225029.0,128325.0,2300.0,2600.0,1200.0,0.0
2.0,2.0,2.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,263698.0,169354.0,3500.0,4000.0,2507.0,0.0
2.0,2.0,2.0,36.0,0.0,0.0,0.0,1.0,1.0,1.0,165547.0,69744.0,0.0,24679.0,15376.0,0.0
2.0,2.0,2.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,425217.0,329370.0,10028.0,12500.0,231064.0,0.0
2.0,2.0,1.0,38.0,5.0,4.0,4.0,5.0,5.0,5.0,166330.0,70527.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,32.0,1.0,1.0,4.0,1.0,1.0,1.0,167456.0,79591.0,9814.0,443.0,2080.0,0.0
2.0,1.0,2.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,4.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,170954.0,82137.0,12360.0,20721.0,0.0,1.0
2.0,5.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,1597.0,1767.0,0.0
2.0,2.0,1.0,40.0,1.0,1.0,4.0,1.0,1.0,1.0,165970.0,70557.0,780.0,0.0,780.0,0.0
2.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,2.0,1.0,166740.0,72661.0,2889.0,1165.0,0.0,0.0
2.0,1.0,2.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,319542.0,231153.0,10000.0,6000.0,5000.0,0.0
2.0,2.0,1.0,38.0,2.0,2.0,2.0,2.0,2.0,2.0,180630.0,90629.0,7000.0,7000.0,5000.0,0.0
2.0,3.0,1.0,47.0,3.0,4.0,2.0,2.0,2.0,2.0,360067.0,259671.0,92.0,7791.0,2865.0,0.0
2.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,166104.0,74358.0,4581.0,300.0,398.0,0.0
2.0,1.0,1.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,172422.0,85549.0,15772.0,23011.0,12688.0,0.0
2.0,3.0,1.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,364062.0,251892.0,5014.0,4699.0,3970.0,0.0
2.0,1.0,2.0,32.0,3.0,0.0,0.0,1.0,1.0,2.0,165580.0,69777.0,0.0,0.0,34325.0,0.0
2.0,1.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,401541.0,292186.0,7988.0,7979.0,5247.0,0.0
2.0,1.0,2.0,30.0,1.0,2.0,2.0,2.0,2.0,2.0,179206.0,91176.0,8399.0,6923.0,2074.0,0.0
2.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,162930.0,67127.0,0.0,1941.0,0.0,1.0
2.0,2.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,239453.0,130911.0,2006.0,8199.0,1700.0,0.0
2.0,2.0,2.0,37.0,2.0,2.0,2.0,1.0,1.0,0.0,234010.0,142057.0,5000.0,7097.0,0.0,0.0
2.0,1.0,2.0,40.0,2.0,2.0,2.0,4.0,2.0,2.0,182566.0,88470.0,2000.0,2500.0,1000.0,0.0
2.0,2.0,1.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,504204.0,408049.0,15000.0,15000.0,15000.0,1.0
2.0,2.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,214591.0,132215.0,15000.0,20000.0,2300.0,0.0
2.0,2.0,1.0,38.0,4.0,2.0,2.0,2.0,2.0,2.0,402126.0,302572.0,8007.0,7000.0,7000.0,0.0
2.0,2.0,1.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,168990.0,71396.0,1623.0,1756.0,4774.0,0.0
2.0,3.0,1.0,46.0,3.0,0.0,0.0,1.0,2.0,2.0,165580.0,69777.0,0.0,0.0,514.0,0.0
2.0,3.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,182066.0,85502.0,15728.0,18213.0,41477.0,0.0
2.0,1.0,1.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,196205.0,129780.0,60396.0,7147.0,22117.0,1.0
2.0,2.0,1.0,33.0,1.0,1.0,2.0,2.0,2.0,2.0,167061.0,73729.0,3952.0,22438.0,1587.0,0.0
2.0,2.0,2.0,34.0,2.0,2.0,2.0,1.0,1.0,1.0,370942.0,247532.0,5504.0,1526.0,1598.0,0.0
2.0,2.0,2.0,40.0,4.0,2.0,2.0,2.0,2.0,2.0,230324.0,135807.0,2361.0,2482.0,2063.0,1.0
2.0,3.0,1.0,45.0,1.0,1.0,4.0,1.0,2.0,2.0,166776.0,77864.0,8087.0,13.0,5000.0,0.0
2.0,2.0,1.0,39.0,2.0,1.0,2.0,2.0,1.0,2.0,171230.0,73575.0,3798.0,3000.0,4842.0,1.0
2.0,2.0,1.0,35.0,2.0,2.0,2.0,2.0,0.0,0.0,187728.0,90897.0,1550.0,1000.0,0.0,0.0
2.0,2.0,1.0,30.0,2.0,2.0,2.0,0.0,0.0,0.0,183182.0,75763.0,1030.0,37.0,89000.0,0.0
2.0,3.0,2.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,179018.0,79018.0,9315.0,7924.0,2240.0,0.0
2.0,1.0,1.0,40.0,5.0,4.0,4.0,5.0,5.0,5.0,168230.0,72427.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,178580.0,82777.0,13000.0,13000.0,13000.0,0.0
2.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,168590.0,71456.0,1679.0,2027.0,11383.0,0.0
2.0,3.0,1.0,36.0,0.0,0.0,0.0,1.0,1.0,1.0,177120.0,70410.0,633.0,606.0,940.0,0.0
2.0,2.0,1.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,233670.0,127995.0,4039.0,3021.0,3000.0,0.0
2.0,2.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,667079.0,580247.0,19500.0,20462.0,17348.0,0.0
2.0,2.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,0.0,165940.0,72017.0,2240.0,6071.0,0.0,1.0
2.0,2.0,1.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,192260.0,92089.0,22434.0,19286.0,5966.0,0.0
2.0,1.0,2.0,38.0,1.0,1.0,1.0,0.0,1.0,2.0,167546.0,105480.0,35703.0,1241.0,24088.0,0.0
2.0,3.0,1.0,44.0,1.0,2.0,2.0,2.0,2.0,2.0,228816.0,134460.0,2500.0,3000.0,1526.0,1.0
2.0,1.0,2.0,32.0,2.0,1.0,2.0,2.0,2.0,2.0,176853.0,70471.0,694.0,1000.0,47.0,0.0
2.0,1.0,2.0,31.0,1.0,1.0,1.0,1.0,2.0,2.0,173353.0,73203.0,3643.0,2000.0,2000.0,0.0
2.0,3.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,215469.0,120103.0,1952.0,1703.0,1027.0,0.0
2.0,2.0,2.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,43.0,2.0,2.0,2.0,2.0,2.0,2.0,170414.0,71580.0,1038.0,1054.0,140.0,1.0
2.0,2.0,2.0,36.0,2.0,2.0,2.0,2.0,0.0,0.0,259562.0,175472.0,15000.0,40000.0,0.0,0.0
2.0,2.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,196115.0,153148.0,84267.0,17566.0,52045.0,0.0
2.0,1.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,432916.0,334706.0,11000.0,9800.0,4088.0,1.0
2.0,2.0,3.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,289868.0,192949.0,10000.0,18000.0,10000.0,0.0
2.0,1.0,2.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,249680.0,155315.0,5000.0,3500.0,3518.0,0.0
2.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,170617.0,84771.0,15069.0,3116.0,0.0,0.0
2.0,3.0,1.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,213077.0,116899.0,2306.0,2400.0,983.0,0.0
2.0,2.0,2.0,46.0,2.0,2.0,2.0,2.0,2.0,2.0,233748.0,138964.0,2650.0,2884.0,1411.0,0.0
2.0,2.0,1.0,45.0,2.0,2.0,2.0,2.0,2.0,2.0,183193.0,88786.0,2000.0,2000.0,0.0,0.0
2.0,3.0,3.0,36.0,1.0,1.0,2.0,1.0,1.0,1.0,174910.0,101522.0,31745.0,1049.0,6000.0,0.0
2.0,3.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,165896.0,80535.0,10758.0,10613.0,316.0,0.0
2.0,2.0,1.0,39.0,2.0,2.0,2.0,2.0,1.0,2.0,345781.0,251220.0,7000.0,7000.0,92101.0,1.0
2.0,3.0,1.0,40.0,4.0,4.0,2.0,2.0,2.0,2.0,178858.0,82550.0,0.0,3950.0,1500.0,1.0
2.0,2.0,2.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,313392.0,205401.0,5000.0,7000.0,4000.0,0.0
2.0,2.0,2.0,33.0,4.0,4.0,5.0,4.0,2.0,2.0,327351.0,242409.0,15000.0,0.0,6100.0,0.0
2.0,3.0,1.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,403746.0,306463.0,8522.0,9100.0,5000.0,1.0
2.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,165803.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,36.0,4.0,4.0,4.0,4.0,2.0,2.0,358234.0,265502.0,8500.0,8200.0,7000.0,1.0
2.0,1.0,2.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,445250.0,356573.0,11778.0,15000.0,20000.0,0.0
